,average value,variance 1D,y axis variance,pressure value ratio as 3,points ratio as 3,target
959,307.3461538461538,70606.22633136096,1.7703988442384992,0.858,0.769,0.0
960,287.50000000000006,72706.60714285714,1.871871239535512,0.864,0.75,0.0
961,287.50000000000006,72706.60714285714,1.871871239535512,0.864,0.75,0.0
962,287.50000000000006,72706.60714285714,1.871871239535512,0.864,0.75,0.0
963,287.50000000000006,72706.60714285714,1.871871239535512,0.864,0.75,0.0
964,287.50000000000006,72706.60714285714,1.871871239535512,0.864,0.75,0.0
965,287.50000000000006,72706.60714285714,1.871871239535512,0.864,0.75,0.0
966,287.50000000000006,72706.60714285714,1.871871239535512,0.864,0.75,0.0
967,301.0740740740741,70836.66117969822,1.7959128453369573,0.866,0.778,0.0
968,301.0740740740741,70836.66117969822,1.7959128453369573,0.866,0.778,0.0
969,301.0740740740741,70836.66117969822,1.7959128453369573,0.866,0.778,0.0
970,301.0740740740741,70836.66117969822,1.7959128453369573,0.866,0.778,0.0
971,301.0740740740741,70836.66117969822,1.7959128453369573,0.866,0.778,0.0
972,301.0740740740741,70836.66117969822,1.7959128453369573,0.866,0.778,0.0
973,300.6923076923077,64786.75147928993,1.809640820741451,0.854,0.769,0.0
974,300.6923076923077,64786.75147928993,1.809640820741451,0.854,0.769,0.0
975,300.6923076923077,64786.75147928993,1.809640820741451,0.854,0.769,0.0
976,300.6923076923077,64786.75147928993,1.809640820741451,0.854,0.769,0.0
977,300.6923076923077,64786.75147928993,1.809640820741451,0.854,0.769,0.0
978,300.6923076923077,64786.75147928993,1.809640820741451,0.854,0.769,0.0
979,300.6923076923077,64786.75147928993,1.809640820741451,0.854,0.769,0.0
980,304.4814814814814,69958.1755829904,1.807729813257976,0.862,0.778,0.0
981,304.4814814814814,69958.1755829904,1.807729813257976,0.862,0.778,0.0
982,304.4814814814814,69958.1755829904,1.807729813257976,0.862,0.778,0.0
983,304.4814814814814,69958.1755829904,1.807729813257976,0.862,0.778,0.0
984,304.4814814814814,69958.1755829904,1.807729813257976,0.862,0.778,0.0
985,304.4814814814814,69958.1755829904,1.807729813257976,0.862,0.778,0.0
986,304.4814814814814,69958.1755829904,1.807729813257976,0.862,0.778,0.0
987,284.85714285714283,73178.62244897959,1.7760881535026345,0.862,0.75,0.0
988,284.85714285714283,73178.62244897959,1.7760881535026345,0.862,0.75,0.0
989,284.85714285714283,73178.62244897959,1.7760881535026345,0.862,0.75,0.0
990,284.85714285714283,73178.62244897959,1.7760881535026345,0.862,0.75,0.0
991,284.85714285714283,73178.62244897959,1.7760881535026345,0.862,0.75,0.0
992,284.85714285714283,73178.62244897959,1.7760881535026345,0.862,0.75,0.0
993,295.2083333333333,66726.58159722222,1.7609628022266173,0.879,0.792,0.0
994,295.2083333333333,66726.58159722222,1.7609628022266173,0.879,0.792,0.0
995,295.2083333333333,66726.58159722222,1.7609628022266173,0.879,0.792,0.0
996,295.2083333333333,66726.58159722222,1.7609628022266173,0.879,0.792,0.0
997,295.2083333333333,66726.58159722222,1.7609628022266173,0.879,0.792,0.0
998,295.2083333333333,66726.58159722222,1.7609628022266173,0.879,0.792,0.0
999,295.2083333333333,66726.58159722222,1.7609628022266173,0.879,0.792,0.0
1000,319.84848484848476,74031.09825528006,2.7058890596076894,0.707,0.606,0.0
1001,319.84848484848476,74031.09825528006,2.7058890596076894,0.707,0.606,0.0
1002,319.84848484848476,74031.09825528006,2.7058890596076894,0.707,0.606,0.0
1003,319.84848484848476,74031.09825528006,2.7058890596076894,0.707,0.606,0.0
1004,320.30303030303037,73629.48393021121,2.7134610905894747,0.707,0.606,0.0
1005,320.30303030303037,73629.48393021121,2.7134610905894747,0.707,0.606,0.0
1006,320.30303030303037,73629.48393021121,2.7134610905894747,0.707,0.606,0.0
1007,320.30303030303037,73629.48393021121,2.7134610905894747,0.707,0.606,0.0
1008,320.30303030303037,73629.48393021121,2.7134610905894747,0.707,0.606,0.0
1009,320.30303030303037,73629.48393021121,2.7134610905894747,0.707,0.606,0.0
1010,320.30303030303037,73629.48393021121,2.7134610905894747,0.707,0.606,0.0
1011,319.6969696969697,73436.93847566577,2.7301464836818585,0.705,0.606,0.0
1012,319.6969696969697,73436.93847566577,2.7301464836818585,0.705,0.606,0.0
1013,319.6969696969697,73436.93847566577,2.7301464836818585,0.705,0.606,0.0
1014,319.6969696969697,73436.93847566577,2.7301464836818585,0.705,0.606,0.0
1015,319.6969696969697,73436.93847566577,2.7301464836818585,0.705,0.606,0.0
1016,319.6969696969697,73436.93847566577,2.7301464836818585,0.705,0.606,0.0
1017,319.6969696969697,73436.93847566577,2.7301464836818585,0.705,0.606,0.0
1018,320.5757575757576,73979.57759412304,2.692606577150649,0.708,0.606,0.0
1019,320.5757575757576,73979.57759412304,2.692606577150649,0.708,0.606,0.0
1020,320.5757575757576,73979.57759412304,2.692606577150649,0.708,0.606,0.0
1021,320.5757575757576,73979.57759412304,2.692606577150649,0.708,0.606,0.0
1022,320.5757575757576,73979.57759412304,2.692606577150649,0.708,0.606,0.0
1023,320.5757575757576,73979.57759412304,2.692606577150649,0.708,0.606,0.0
1024,322.0909090909091,73568.26446280994,2.7152016247467015,0.708,0.606,0.0
1025,322.0909090909091,73568.26446280994,2.7152016247467015,0.708,0.606,0.0
1026,322.0909090909091,73568.26446280994,2.7152016247467015,0.708,0.606,0.0
1027,322.0909090909091,73568.26446280994,2.7152016247467015,0.708,0.606,0.0
1028,322.0909090909091,73568.26446280994,2.7152016247467015,0.708,0.606,0.0
1029,322.0909090909091,73568.26446280994,2.7152016247467015,0.708,0.606,0.0
1030,322.0909090909091,73568.26446280994,2.7152016247467015,0.708,0.606,0.0
1031,322.0909090909091,73599.9614325069,2.700956890344176,0.706,0.606,0.0
1032,322.0909090909091,73599.9614325069,2.700956890344176,0.706,0.606,0.0
1033,322.0909090909091,73599.9614325069,2.700956890344176,0.706,0.606,0.0
1034,322.0909090909091,73599.9614325069,2.700956890344176,0.706,0.606,0.0
1035,322.0909090909091,73599.9614325069,2.700956890344176,0.706,0.606,0.0
1036,322.0909090909091,73599.9614325069,2.700956890344176,0.706,0.606,0.0
1037,322.3030303030304,73876.39302112028,2.7015056668186173,0.706,0.606,0.0
1038,322.3030303030304,73876.39302112028,2.7015056668186173,0.706,0.606,0.0
1039,322.3030303030304,73876.39302112028,2.7015056668186173,0.706,0.606,0.0
1040,322.3030303030304,73876.39302112028,2.7015056668186173,0.706,0.606,0.0
1041,322.3030303030304,73876.39302112028,2.7015056668186173,0.706,0.606,0.0
1042,322.3030303030304,73876.39302112028,2.7015056668186173,0.706,0.606,0.0
1043,322.3030303030304,73876.39302112028,2.7015056668186173,0.706,0.606,0.0
1044,322.24242424242425,73748.24426078974,2.7222189895618714,0.705,0.606,0.0
1045,322.24242424242425,73748.24426078974,2.7222189895618714,0.705,0.606,0.0
1046,322.24242424242425,73748.24426078974,2.7222189895618714,0.705,0.606,0.0
1047,322.24242424242425,73748.24426078974,2.7222189895618714,0.705,0.606,0.0
1048,322.24242424242425,73748.24426078974,2.7222189895618714,0.705,0.606,0.0
1049,322.24242424242425,73748.24426078974,2.7222189895618714,0.705,0.606,0.0
1050,322.24242424242425,73748.24426078974,2.7222189895618714,0.705,0.606,0.0
1051,322.75757575757575,73747.15335169881,2.7251052527762187,0.706,0.606,0.0
1052,322.75757575757575,73747.15335169881,2.7251052527762187,0.706,0.606,0.0
1053,322.75757575757575,73747.15335169881,2.7251052527762187,0.706,0.606,0.0
1054,322.75757575757575,73747.15335169881,2.7251052527762187,0.706,0.606,0.0
1055,322.75757575757575,73747.15335169881,2.7251052527762187,0.706,0.606,0.0
1056,322.75757575757575,73747.15335169881,2.7251052527762187,0.706,0.606,0.0
1057,323.969696969697,74138.87786960516,2.7161371299162753,0.707,0.606,0.0
1058,323.969696969697,74138.87786960516,2.7161371299162753,0.707,0.606,0.0
1059,323.969696969697,74138.87786960516,2.7161371299162753,0.707,0.606,0.0
1060,323.969696969697,74138.87786960516,2.7161371299162753,0.707,0.606,0.0
1061,323.969696969697,74138.87786960516,2.7161371299162753,0.707,0.606,0.0
1062,323.969696969697,74138.87786960516,2.7161371299162753,0.707,0.606,0.0
1063,323.969696969697,74138.87786960516,2.7161371299162753,0.707,0.606,0.0
1064,324.48484848484856,73103.64370982554,2.756245866956429,0.706,0.606,0.0
1065,324.48484848484856,73103.64370982554,2.756245866956429,0.706,0.606,0.0
1066,324.48484848484856,73103.64370982554,2.756245866956429,0.706,0.606,0.0
1067,324.48484848484856,73103.64370982554,2.756245866956429,0.706,0.606,0.0
1068,324.48484848484856,73103.64370982554,2.756245866956429,0.706,0.606,0.0
1069,324.48484848484856,73103.64370982554,2.756245866956429,0.706,0.606,0.0
1070,324.48484848484856,73103.64370982554,2.756245866956429,0.706,0.606,0.0
1071,316.6060606060606,70554.96602387512,2.6717186433682216,0.725,0.606,0.0
1072,316.6060606060606,70554.96602387512,2.6717186433682216,0.725,0.606,0.0
1073,316.6060606060606,70554.96602387512,2.6717186433682216,0.725,0.606,0.0
1074,316.6060606060606,70554.96602387512,2.6717186433682216,0.725,0.606,0.0
1075,316.6060606060606,70554.96602387512,2.6717186433682216,0.725,0.606,0.0
1076,316.6060606060606,70554.96602387512,2.6717186433682216,0.725,0.606,0.0
1077,320.90909090909093,73314.56749311295,2.7081926131606324,0.712,0.606,0.0
1078,320.90909090909093,73314.56749311295,2.7081926131606324,0.712,0.606,0.0
1079,320.90909090909093,73314.56749311295,2.7081926131606324,0.712,0.606,0.0
1080,320.90909090909093,73314.56749311295,2.7081926131606324,0.712,0.606,0.0
1081,320.90909090909093,73314.56749311295,2.7081926131606324,0.712,0.606,0.0
1082,320.90909090909093,73314.56749311295,2.7081926131606324,0.712,0.606,0.0
1083,320.90909090909093,73314.56749311295,2.7081926131606324,0.712,0.606,0.0
1084,323.27272727272737,73446.44077134985,2.641212101018307,0.713,0.606,0.0
1085,323.27272727272737,73446.44077134985,2.641212101018307,0.713,0.606,0.0
1086,323.27272727272737,73446.44077134985,2.641212101018307,0.713,0.606,0.0
1087,323.27272727272737,73446.44077134985,2.641212101018307,0.713,0.606,0.0
1088,323.27272727272737,73446.44077134985,2.641212101018307,0.713,0.606,0.0
1089,323.27272727272737,73446.44077134985,2.641212101018307,0.713,0.606,0.0
1090,314.49999999999994,73414.60294117645,2.635988557275225,0.715,0.618,0.0
1091,314.49999999999994,73414.60294117645,2.635988557275225,0.715,0.618,0.0
1092,314.49999999999994,73414.60294117645,2.635988557275225,0.715,0.618,0.0
1093,314.49999999999994,73414.60294117645,2.635988557275225,0.715,0.618,0.0
1094,314.49999999999994,73414.60294117645,2.635988557275225,0.715,0.618,0.0
1095,314.49999999999994,73414.60294117645,2.635988557275225,0.715,0.618,0.0
1096,314.49999999999994,73414.60294117645,2.635988557275225,0.715,0.618,0.0
1097,314.61764705882354,73591.00086505189,2.6758033757926065,0.714,0.618,0.0
1098,314.61764705882354,73591.00086505189,2.6758033757926065,0.714,0.618,0.0
1099,314.61764705882354,73591.00086505189,2.6758033757926065,0.714,0.618,0.0
1100,311.9230769230769,59328.14792899408,2.3909989189945278,0.945,0.846,0.0
1101,311.9230769230769,59328.14792899408,2.3909989189945278,0.945,0.846,0.0
1102,314.3076923076923,59635.28994082841,2.409543385493821,0.946,0.846,0.0
1103,314.3076923076923,59635.28994082841,2.409543385493821,0.946,0.846,0.0
1104,314.3076923076923,59635.28994082841,2.409543385493821,0.946,0.846,0.0
1105,314.3076923076923,59635.28994082841,2.409543385493821,0.946,0.846,0.0
1106,314.3076923076923,59635.28994082841,2.409543385493821,0.946,0.846,0.0
1107,314.3076923076923,59635.28994082841,2.409543385493821,0.946,0.846,0.0
1108,314.3076923076923,59635.28994082841,2.409543385493821,0.946,0.846,0.0
1109,312.4230769230769,58963.705621301786,2.402306141013713,0.946,0.846,0.0
1110,312.4230769230769,58963.705621301786,2.402306141013713,0.946,0.846,0.0
1111,312.4230769230769,58963.705621301786,2.402306141013713,0.946,0.846,0.0
1112,312.4230769230769,58963.705621301786,2.402306141013713,0.946,0.846,0.0
1113,312.4230769230769,58963.705621301786,2.402306141013713,0.946,0.846,0.0
1114,312.4230769230769,58963.705621301786,2.402306141013713,0.946,0.846,0.0
1115,321.2,58570.880000000005,2.394924466004662,0.946,0.84,0.0
1116,321.2,58570.880000000005,2.394924466004662,0.946,0.84,0.0
1117,321.2,58570.880000000005,2.394924466004662,0.946,0.84,0.0
1118,321.2,58570.880000000005,2.394924466004662,0.946,0.84,0.0
1119,321.2,58570.880000000005,2.394924466004662,0.946,0.84,0.0
1120,321.2,58570.880000000005,2.394924466004662,0.946,0.84,0.0
1121,321.2,58570.880000000005,2.394924466004662,0.946,0.84,0.0
1122,310.3846153846155,60861.77514792899,2.406443065555571,0.947,0.846,0.0
1123,310.3846153846155,60861.77514792899,2.406443065555571,0.947,0.846,0.0
1124,310.3846153846155,60861.77514792899,2.406443065555571,0.947,0.846,0.0
1125,310.3846153846155,60861.77514792899,2.406443065555571,0.947,0.846,0.0
1126,310.3846153846155,60861.77514792899,2.406443065555571,0.947,0.846,0.0
1127,310.3846153846155,60861.77514792899,2.406443065555571,0.947,0.846,0.0
1128,310.3846153846155,60861.77514792899,2.406443065555571,0.947,0.846,0.0
1129,314.80769230769226,61233.53994082842,2.4067102798786015,0.946,0.846,0.0
1130,314.80769230769226,61233.53994082842,2.4067102798786015,0.946,0.846,0.0
1131,314.80769230769226,61233.53994082842,2.4067102798786015,0.946,0.846,0.0
1132,314.80769230769226,61233.53994082842,2.4067102798786015,0.946,0.846,0.0
1133,314.80769230769226,61233.53994082842,2.4067102798786015,0.946,0.846,0.0
1134,314.80769230769226,61233.53994082842,2.4067102798786015,0.946,0.846,0.0
1135,326.04,60333.55840000001,2.3714385212942055,0.951,0.88,0.0
1136,326.04,60333.55840000001,2.3714385212942055,0.951,0.88,0.0
1137,326.04,60333.55840000001,2.3714385212942055,0.951,0.88,0.0
1138,326.04,60333.55840000001,2.3714385212942055,0.951,0.88,0.0
1139,326.04,60333.55840000001,2.3714385212942055,0.951,0.88,0.0
1140,326.04,60333.55840000001,2.3714385212942055,0.951,0.88,0.0
1141,326.04,60333.55840000001,2.3714385212942055,0.951,0.88,0.0
1142,315.3461538461539,60886.99556213019,2.40247472015074,0.947,0.846,0.0
1143,315.3461538461539,60886.99556213019,2.40247472015074,0.947,0.846,0.0
1144,315.3461538461539,60886.99556213019,2.40247472015074,0.947,0.846,0.0
1145,315.3461538461539,60886.99556213019,2.40247472015074,0.947,0.846,0.0
1146,315.3461538461539,60886.99556213019,2.40247472015074,0.947,0.846,0.0
1147,315.3461538461539,60886.99556213019,2.40247472015074,0.947,0.846,0.0
1148,315.3461538461539,60886.99556213019,2.40247472015074,0.947,0.846,0.0
1149,317.9230769230769,60661.5325443787,2.4081681852421033,0.946,0.846,0.0
1150,317.9230769230769,60661.5325443787,2.4081681852421033,0.946,0.846,0.0
1151,317.9230769230769,60661.5325443787,2.4081681852421033,0.946,0.846,0.0
1152,317.9230769230769,60661.5325443787,2.4081681852421033,0.946,0.846,0.0
1153,317.9230769230769,60661.5325443787,2.4081681852421033,0.946,0.846,0.0
1154,317.9230769230769,60661.5325443787,2.4081681852421033,0.946,0.846,0.0
1155,319.92307692307685,60407.53254437871,2.402992470319468,0.946,0.846,0.0
1156,319.92307692307685,60407.53254437871,2.402992470319468,0.946,0.846,0.0
1157,319.92307692307685,60407.53254437871,2.402992470319468,0.946,0.846,0.0
1158,319.92307692307685,60407.53254437871,2.402992470319468,0.946,0.846,0.0
1159,319.92307692307685,60407.53254437871,2.402992470319468,0.946,0.846,0.0
1160,319.92307692307685,60407.53254437871,2.402992470319468,0.946,0.846,0.0
1161,319.92307692307685,60407.53254437871,2.402992470319468,0.946,0.846,0.0
1162,321.0384615384615,60520.267751479296,2.40253550010019,0.946,0.846,0.0
1163,321.0384615384615,60520.267751479296,2.40253550010019,0.946,0.846,0.0
1164,321.0384615384615,60520.267751479296,2.40253550010019,0.946,0.846,0.0
1165,321.0384615384615,60520.267751479296,2.40253550010019,0.946,0.846,0.0
1166,321.0384615384615,60520.267751479296,2.40253550010019,0.946,0.846,0.0
1167,321.0384615384615,60520.267751479296,2.40253550010019,0.946,0.846,0.0
1168,321.0384615384615,60520.267751479296,2.40253550010019,0.946,0.846,0.0
1169,322.1153846153845,60621.6405325444,2.3972478716863446,0.946,0.846,0.0
1170,322.1153846153845,60621.6405325444,2.3972478716863446,0.946,0.846,0.0
1171,322.1153846153845,60621.6405325444,2.3972478716863446,0.946,0.846,0.0
1172,322.1153846153845,60621.6405325444,2.3972478716863446,0.946,0.846,0.0
1173,322.1153846153845,60621.6405325444,2.3972478716863446,0.946,0.846,0.0
1174,322.1153846153845,60621.6405325444,2.3972478716863446,0.946,0.846,0.0
1175,322.1153846153845,60621.6405325444,2.3972478716863446,0.946,0.846,0.0
1176,320.53846153846155,59511.325443786984,2.395723806458334,0.947,0.846,0.0
1177,320.53846153846155,59511.325443786984,2.395723806458334,0.947,0.846,0.0
1178,320.53846153846155,59511.325443786984,2.395723806458334,0.947,0.846,0.0
1179,320.53846153846155,59511.325443786984,2.395723806458334,0.947,0.846,0.0
1180,320.53846153846155,59511.325443786984,2.395723806458334,0.947,0.846,0.0
1181,320.53846153846155,59511.325443786984,2.395723806458334,0.947,0.846,0.0
1182,328.5999999999999,57700.880000000005,2.395005884534214,0.946,0.84,0.0
1183,328.5999999999999,57700.880000000005,2.395005884534214,0.946,0.84,0.0
1184,328.5999999999999,57700.880000000005,2.395005884534214,0.946,0.84,0.0
1185,328.5999999999999,57700.880000000005,2.395005884534214,0.946,0.84,0.0
1186,328.5999999999999,57700.880000000005,2.395005884534214,0.946,0.84,0.0
1187,328.5999999999999,57700.880000000005,2.395005884534214,0.946,0.84,0.0
1188,328.5999999999999,57700.880000000005,2.395005884534214,0.946,0.84,0.0
1189,312.57692307692304,58160.32100591717,2.4145634466042183,0.945,0.846,0.0
1190,312.57692307692304,58160.32100591717,2.4145634466042183,0.945,0.846,0.0
1191,312.57692307692304,58160.32100591717,2.4145634466042183,0.945,0.846,0.0
1192,312.57692307692304,58160.32100591717,2.4145634466042183,0.945,0.846,0.0
1193,312.57692307692304,58160.32100591717,2.4145634466042183,0.945,0.846,0.0
1194,312.57692307692304,58160.32100591717,2.4145634466042183,0.945,0.846,0.0
1195,312.57692307692304,58160.32100591717,2.4145634466042183,0.945,0.846,0.0
1196,305.29629629629625,60451.09739368999,2.430962321851535,0.946,0.852,0.0
1197,305.29629629629625,60451.09739368999,2.430962321851535,0.946,0.852,0.0
1198,305.29629629629625,60451.09739368999,2.430962321851535,0.946,0.852,0.0
1199,305.29629629629625,60451.09739368999,2.430962321851535,0.946,0.852,0.0
1200,296.17391304347825,56964.491493383735,1.957112983064324,0.932,0.913,0.0
1201,296.17391304347825,56964.491493383735,1.957112983064324,0.932,0.913,0.0
1202,296.17391304347825,56964.491493383735,1.957112983064324,0.932,0.913,0.0
1203,296.17391304347825,56964.491493383735,1.957112983064324,0.932,0.913,0.0
1204,292.25,57033.35416666664,1.9307593822904519,0.923,0.875,0.0
1205,292.25,57033.35416666664,1.9307593822904519,0.923,0.875,0.0
1206,292.25,57033.35416666664,1.9307593822904519,0.923,0.875,0.0
1207,292.25,57033.35416666664,1.9307593822904519,0.923,0.875,0.0
1208,292.25,57033.35416666664,1.9307593822904519,0.923,0.875,0.0
1209,292.25,57033.35416666664,1.9307593822904519,0.923,0.875,0.0
1210,292.25,57033.35416666664,1.9307593822904519,0.923,0.875,0.0
1211,293.41666666666663,55890.90972222221,1.9314792665679956,0.92,0.875,0.0
1212,293.41666666666663,55890.90972222221,1.9314792665679956,0.92,0.875,0.0
1213,293.41666666666663,55890.90972222221,1.9314792665679956,0.92,0.875,0.0
1214,293.41666666666663,55890.90972222221,1.9314792665679956,0.92,0.875,0.0
1215,293.41666666666663,55890.90972222221,1.9314792665679956,0.92,0.875,0.0
1216,293.41666666666663,55890.90972222221,1.9314792665679956,0.92,0.875,0.0
1217,293.7083333333333,56372.12326388889,1.9238404552402484,0.923,0.875,0.0
1218,293.7083333333333,56372.12326388889,1.9238404552402484,0.923,0.875,0.0
1219,293.7083333333333,56372.12326388889,1.9238404552402484,0.923,0.875,0.0
1220,293.7083333333333,56372.12326388889,1.9238404552402484,0.923,0.875,0.0
1221,293.7083333333333,56372.12326388889,1.9238404552402484,0.923,0.875,0.0
1222,293.7083333333333,56372.12326388889,1.9238404552402484,0.923,0.875,0.0
1223,293.7083333333333,56372.12326388889,1.9238404552402484,0.923,0.875,0.0
1224,290.29166666666663,57084.45659722221,1.8975449250808976,0.931,0.875,0.0
1225,290.29166666666663,57084.45659722221,1.8975449250808976,0.931,0.875,0.0
1226,290.29166666666663,57084.45659722221,1.8975449250808976,0.931,0.875,0.0
1227,290.29166666666663,57084.45659722221,1.8975449250808976,0.931,0.875,0.0
1228,290.29166666666663,57084.45659722221,1.8975449250808976,0.931,0.875,0.0
1229,290.29166666666663,57084.45659722221,1.8975449250808976,0.931,0.875,0.0
1230,290.29166666666663,57084.45659722221,1.8975449250808976,0.931,0.875,0.0
1231,303.69565217391306,55854.472589792065,1.9015551988128772,0.925,0.87,0.0
1232,303.69565217391306,55854.472589792065,1.9015551988128772,0.925,0.87,0.0
1233,303.69565217391306,55854.472589792065,1.9015551988128772,0.925,0.87,0.0
1234,303.69565217391306,55854.472589792065,1.9015551988128772,0.925,0.87,0.0
1235,303.69565217391306,55854.472589792065,1.9015551988128772,0.925,0.87,0.0
1236,303.69565217391306,55854.472589792065,1.9015551988128772,0.925,0.87,0.0
1237,291.9583333333333,57010.03993055556,1.9009601379476402,0.931,0.875,0.0
1238,291.9583333333333,57010.03993055556,1.9009601379476402,0.931,0.875,0.0
1239,291.9583333333333,57010.03993055556,1.9009601379476402,0.931,0.875,0.0
1240,291.9583333333333,57010.03993055556,1.9009601379476402,0.931,0.875,0.0
1241,291.9583333333333,57010.03993055556,1.9009601379476402,0.931,0.875,0.0
1242,291.9583333333333,57010.03993055556,1.9009601379476402,0.931,0.875,0.0
1243,291.9583333333333,57010.03993055556,1.9009601379476402,0.931,0.875,0.0
1244,290.2083333333333,57731.664930555555,1.9047050656832516,0.928,0.875,0.0
1245,290.2083333333333,57731.664930555555,1.9047050656832516,0.928,0.875,0.0
1246,290.2083333333333,57731.664930555555,1.9047050656832516,0.928,0.875,0.0
1247,290.2083333333333,57731.664930555555,1.9047050656832516,0.928,0.875,0.0
1248,290.2083333333333,57731.664930555555,1.9047050656832516,0.928,0.875,0.0
1249,290.2083333333333,57731.664930555555,1.9047050656832516,0.928,0.875,0.0
1250,290.2083333333333,57731.664930555555,1.9047050656832516,0.928,0.875,0.0
1251,292.5,57267.41666666666,1.897312440645774,0.927,0.875,0.0
1252,292.5,57267.41666666666,1.897312440645774,0.927,0.875,0.0
1253,292.5,57267.41666666666,1.897312440645774,0.927,0.875,0.0
1254,292.5,57267.41666666666,1.897312440645774,0.927,0.875,0.0
1255,292.5,57267.41666666666,1.897312440645774,0.927,0.875,0.0
1256,292.5,57267.41666666666,1.897312440645774,0.927,0.875,0.0
1257,294.24999999999994,56075.27083333332,1.9132437132262445,0.918,0.875,0.0
1258,294.24999999999994,56075.27083333332,1.9132437132262445,0.918,0.875,0.0
1259,294.24999999999994,56075.27083333332,1.9132437132262445,0.918,0.875,0.0
1260,294.24999999999994,56075.27083333332,1.9132437132262445,0.918,0.875,0.0
1261,294.24999999999994,56075.27083333332,1.9132437132262445,0.918,0.875,0.0
1262,294.24999999999994,56075.27083333332,1.9132437132262445,0.918,0.875,0.0
1263,294.24999999999994,56075.27083333332,1.9132437132262445,0.918,0.875,0.0
1264,292.7083333333333,56482.53993055557,1.9238847329694404,0.919,0.875,0.0
1265,292.7083333333333,56482.53993055557,1.9238847329694404,0.919,0.875,0.0
1266,292.7083333333333,56482.53993055557,1.9238847329694404,0.919,0.875,0.0
1267,292.7083333333333,56482.53993055557,1.9238847329694404,0.919,0.875,0.0
1268,292.7083333333333,56482.53993055557,1.9238847329694404,0.919,0.875,0.0
1269,292.7083333333333,56482.53993055557,1.9238847329694404,0.919,0.875,0.0
1270,292.7083333333333,56482.53993055557,1.9238847329694404,0.919,0.875,0.0
1271,293.50000000000006,57393.749999999985,1.9315383856353878,0.924,0.875,0.0
1272,293.50000000000006,57393.749999999985,1.9315383856353878,0.924,0.875,0.0
1273,293.50000000000006,57393.749999999985,1.9315383856353878,0.924,0.875,0.0
1274,293.50000000000006,57393.749999999985,1.9315383856353878,0.924,0.875,0.0
1275,293.50000000000006,57393.749999999985,1.9315383856353878,0.924,0.875,0.0
1276,293.50000000000006,57393.749999999985,1.9315383856353878,0.924,0.875,0.0
1277,294.0833333333333,57208.243055555555,1.9409271404701567,0.924,0.875,0.0
1278,294.0833333333333,57208.243055555555,1.9409271404701567,0.924,0.875,0.0
1279,294.0833333333333,57208.243055555555,1.9409271404701567,0.924,0.875,0.0
1280,294.0833333333333,57208.243055555555,1.9409271404701567,0.924,0.875,0.0
1281,294.0833333333333,57208.243055555555,1.9409271404701567,0.924,0.875,0.0
1282,294.0833333333333,57208.243055555555,1.9409271404701567,0.924,0.875,0.0
1283,294.0833333333333,57208.243055555555,1.9409271404701567,0.924,0.875,0.0
1284,293.62499999999994,57837.65104166665,1.9410004094022237,0.926,0.875,0.0
1285,293.62499999999994,57837.65104166665,1.9410004094022237,0.926,0.875,0.0
1286,293.62499999999994,57837.65104166665,1.9410004094022237,0.926,0.875,0.0
1287,293.62499999999994,57837.65104166665,1.9410004094022237,0.926,0.875,0.0
1288,293.62499999999994,57837.65104166665,1.9410004094022237,0.926,0.875,0.0
1289,293.62499999999994,57837.65104166665,1.9410004094022237,0.926,0.875,0.0
1290,284.64,58240.5504,1.9285760919742887,0.922,0.84,0.0
1291,284.64,58240.5504,1.9285760919742887,0.922,0.84,0.0
1292,284.64,58240.5504,1.9285760919742887,0.922,0.84,0.0
1293,284.64,58240.5504,1.9285760919742887,0.922,0.84,0.0
1294,284.64,58240.5504,1.9285760919742887,0.922,0.84,0.0
1295,284.64,58240.5504,1.9285760919742887,0.922,0.84,0.0
1296,284.64,58240.5504,1.9285760919742887,0.922,0.84,0.0
1297,296.62499999999994,57762.31770833331,1.9440614642088452,0.926,0.875,0.0
1298,296.62499999999994,57762.31770833331,1.9440614642088452,0.926,0.875,0.0
1299,296.62499999999994,57762.31770833331,1.9440614642088452,0.926,0.875,0.0
1300,291.2903225806452,73027.23829344432,2.9667068305598785,0.877,0.806,0.0
1301,291.2903225806452,73027.23829344432,2.9667068305598785,0.877,0.806,0.0
1302,291.2903225806452,73027.23829344432,2.9667068305598785,0.877,0.806,0.0
1303,279.35483870967744,72386.680541103,2.9288168905909147,0.864,0.774,0.0
1304,279.35483870967744,72386.680541103,2.9288168905909147,0.864,0.774,0.0
1305,279.35483870967744,72386.680541103,2.9288168905909147,0.864,0.774,0.0
1306,279.35483870967744,72386.680541103,2.9288168905909147,0.864,0.774,0.0
1307,279.35483870967744,72386.680541103,2.9288168905909147,0.864,0.774,0.0
1308,279.35483870967744,72386.680541103,2.9288168905909147,0.864,0.774,0.0
1309,295.03333333333336,75437.23222222224,2.897573648043104,0.878,0.8,0.0
1310,295.03333333333336,75437.23222222224,2.897573648043104,0.878,0.8,0.0
1311,295.03333333333336,75437.23222222224,2.897573648043104,0.878,0.8,0.0
1312,295.03333333333336,75437.23222222224,2.897573648043104,0.878,0.8,0.0
1313,295.03333333333336,75437.23222222224,2.897573648043104,0.878,0.8,0.0
1314,295.03333333333336,75437.23222222224,2.897573648043104,0.878,0.8,0.0
1315,295.03333333333336,75437.23222222224,2.897573648043104,0.878,0.8,0.0
